left,right,confidence_score
69304,85014,0.9880000000000001
69311,89067,0.888
69357,55576,0.8320000000000001
69357,89338,1.0
69425,32813,0.82
69815,28429,0.9079999999999999
69815,89762,0.8320000000000001
69816,28429,0.9079999999999999
69816,89762,0.872
70050,82276,0.8240000000000001
70213,91880,0.86
70223,91880,0.86
70370,6021,0.8079999999999999
70417,36437,1.0
70423,2826,1.0
70515,64822,1.0
70517,64822,1.0
70774,32381,0.9
70935,38048,0.92
70944,27422,0.812
70962,831,0.82
70962,27846,0.804
70962,47571,0.852
70962,53193,1.0
70962,88294,0.88
71047,12798,1.0
71047,33403,0.88
71172,27117,0.9840000000000001
71266,21690,0.8080000000000002
71278,3242,0.848
71278,31383,0.84
71278,64406,0.972
71323,63485,0.956
71362,76035,1.0
71495,36437,1.0
71669,39413,0.8240000000000001
71669,78589,0.82
71753,2002,1.0
71753,35398,0.8320000000000001
71839,837,0.812
71844,78230,1.0
71881,27928,1.0
71968,93789,1.0
72050,14050,0.84
72050,60438,0.82
72118,1705,0.804
72118,15357,0.812
72118,36678,0.8240000000000001
72118,57939,0.9359999999999999
72118,77526,0.856
72226,74011,1.0
72230,74011,1.0
72487,43208,0.8680000000000001
72487,64952,0.804
72487,75020,0.8079999999999999
72568,30283,0.852
72568,73449,0.836
72654,43208,0.8680000000000001
72654,64952,0.804
72654,75020,0.8079999999999999
72689,6021,0.8240000000000001
72716,46384,0.8080000000000002
72858,30070,0.856
72987,44826,0.924
73004,31467,1.0
73004,38342,0.82
73012,67311,0.816
73178,46669,0.8320000000000001
73385,14050,0.96
73393,831,0.848
73393,2122,0.8440000000000001
73393,2530,0.804
73393,14955,0.8640000000000001
73393,24669,0.828
73393,42516,0.804
73393,42907,0.8320000000000001
73393,50859,0.8440000000000001
73393,59440,0.86
73393,76257,0.836
73393,76991,0.828
73393,92354,0.812
73478,3101,0.804
73478,6964,0.88
73478,74576,0.8280000000000001
73478,82214,0.812
73593,2122,0.828
73593,14955,0.8640000000000001
73593,42516,0.804
73593,50859,0.828
73593,59440,0.804
73593,76991,0.812
73606,2122,0.828
73606,14955,0.8640000000000001
73606,42516,0.804
73606,50859,0.828
73606,59440,0.82
73606,76991,0.812
73606,92354,0.816
73625,73211,0.8280000000000001
73743,6543,0.8440000000000001
73743,8515,0.8080000000000002
73743,25802,0.8080000000000002
73743,46681,0.8480000000000001
73743,74173,0.848
73743,75164,0.804
73743,83465,0.816
73754,21408,0.868
73815,8626,1.0
73824,25483,1.0
73852,21063,0.9159999999999999
73902,25483,1.0
74492,44147,0.892
74492,44285,0.852
74492,59608,0.8480000000000001
74492,68229,0.8759999999999999
74539,26335,0.92
74602,2002,1.0
74602,35398,0.8320000000000001
74743,85097,1.0
74755,10340,0.82
74795,6231,0.848
74856,64235,0.8240000000000001
74907,831,0.9359999999999999
74907,24669,0.8079999999999999
