left,right,confidence_score
14035,15399,0.82
14798,54908,0.8080000000000002
15100,31413,1.0
15100,67686,0.804
15100,86492,0.8240000000000001
15294,65719,0.8080000000000002
15470,4366,0.9
15540,30697,0.868
15561,30697,0.868
15680,31040,0.8079999999999999
15945,90797,1.0
16360,54908,0.8080000000000002
16474,31003,0.872
16474,76776,0.8440000000000001
16729,7203,0.8079999999999999
16829,90797,1.0
16929,4366,0.9
16984,60647,1.0
17042,59085,0.804
17042,73639,0.9640000000000001
17373,33455,0.9
17386,35854,1.0
17387,35854,1.0
17406,15365,1.0
17452,73639,1.0
17565,65719,0.8080000000000002
17870,6984,0.8680000000000001
17870,25217,0.848
17870,42498,0.9520000000000001
17966,38123,0.8240000000000001
18034,88999,0.836
18628,7203,0.816
19760,14562,0.82
19991,22265,0.8320000000000001
19991,81909,0.8240000000000001
20745,66974,0.976
20841,15399,0.812
20858,31913,0.812
20896,43841,1.0
21070,54908,0.856
21542,2691,0.8440000000000001
21542,12793,0.84
21778,7203,0.816
21778,73661,0.812
22088,22316,0.804
22201,44534,0.812
22404,22316,0.804
22752,28652,0.8240000000000001
22827,15399,0.812
22827,47779,0.8240000000000001
23096,3075,0.8240000000000001
23096,25327,0.8240000000000001
23096,30695,0.8320000000000001
23096,31894,0.82
23096,56780,0.828
23096,58393,0.8480000000000001
23535,54908,0.856
23701,7203,0.872
24076,28639,0.8280000000000001
24425,44534,0.812
24472,60406,1.0
24565,7203,0.8079999999999999
24705,3075,0.812
24705,5084,1.0
24705,5183,0.804
24705,25327,0.812
24705,58393,0.8480000000000001
25016,3075,0.82
25016,25327,0.812
25016,58393,0.884
25072,72522,1.0
25883,88310,0.8240000000000001
26119,3075,0.82
26119,25327,0.812
26119,58393,0.8959999999999999
26433,57166,0.82
26500,25327,0.86
26653,57166,0.82
26898,22265,0.8240000000000001
26898,81909,0.812
27001,36503,1.0
27148,35002,1.0
28028,18331,0.892
28028,77045,0.804
28279,76819,0.8080000000000002
220,4150,0.812
220,26738,0.804
220,31299,1.0
220,46555,0.8240000000000001
227,59407,0.804
330,248,0.812
330,29555,1.0
380,44139,0.868
380,45343,1.0
467,62368,0.84
467,80068,0.86
467,94453,0.94
526,33992,0.816
571,9663,0.86
571,22230,0.8320000000000001
571,57586,0.8079999999999999
571,81244,0.804
706,28138,0.8080000000000002
708,28138,0.8080000000000002
712,28455,0.9640000000000001
756,7161,0.852
756,13975,0.86
