left,right,confidence_score
32985,8363,1.0
33086,60507,0.94
33242,30456,0.804
33242,45836,1.0
33439,24944,0.816
33445,64837,1.0
33568,37844,0.9
33568,52280,0.972
33890,41273,0.82
34075,41273,0.82
34798,48597,0.84
34979,94206,1.0
35280,64837,0.992
35419,89535,0.9880000000000001
35811,68241,0.82
35936,66709,1.0
36169,69653,0.9680000000000001
36465,71580,1.0
36466,71580,1.0
36485,6454,0.8079999999999999
36493,6454,0.8079999999999999
36707,53950,0.8560000000000001
36726,19147,0.924
36785,52537,0.848
36789,52537,0.848
37103,69653,1.0
37179,57604,1.0
37524,19147,0.924
37575,4531,1.0
37693,32020,1.0
37837,47896,0.924
37894,70603,1.0
38480,42111,1.0
38630,4531,0.98
38664,62288,0.848
28446,24589,0.8440000000000001
28446,25651,0.812
28446,40358,0.872
28446,49164,0.8440000000000001
28446,76414,0.9440000000000001
28446,82198,0.872
28467,24589,0.8440000000000001
28467,25651,0.812
28467,40358,0.872
28467,49164,0.8440000000000001
28467,76414,0.9440000000000001
28467,82198,0.872
28552,24589,0.8440000000000001
28552,49164,0.86
28552,76414,0.848
28563,52494,1.0
28803,82968,1.0
28885,32848,0.84
29403,32848,0.84
29504,43168,0.8079999999999999
29504,53246,0.82
29504,71327,0.8079999999999999
29551,69124,0.9440000000000001
29555,69124,0.9440000000000001
29684,20884,1.0
29684,23528,0.812
29684,24589,0.804
29733,68794,0.812
29734,68794,0.812
29813,31817,0.812
29814,31817,0.82
29994,19102,0.9159999999999999
29995,19102,0.9159999999999999
29999,52494,1.0
30022,60486,0.812
30045,37122,0.98
30099,33844,0.992
30125,33844,1.0
30222,80789,1.0
30246,11389,1.0
30247,91847,1.0
30374,73626,0.972
30421,11389,0.82
30421,42364,1.0
30481,3140,1.0
30563,87386,0.94
30569,87386,0.94
30609,59151,0.812
30758,11389,0.82
30758,42364,1.0
30801,86974,0.82
30947,75590,0.8360000000000001
30948,75590,0.8360000000000001
31009,37087,1.0
31010,37087,0.9880000000000001
31028,37087,0.812
31162,84955,0.812
31177,8581,0.9680000000000001
31349,8454,1.0
31401,84955,0.812
31405,6719,1.0
31430,72638,0.9480000000000001
31521,69928,0.856
31522,69928,0.88
31527,32848,0.812
31529,32848,0.812
31764,6719,1.0
31809,11389,1.0
31842,91847,1.0
32054,29486,1.0
32064,75590,0.9880000000000001
32065,75590,0.9880000000000001
32185,76847,0.86
32232,60962,0.9
32266,27450,0.8640000000000001
32294,15334,0.96
32314,72638,0.9480000000000001
32351,73626,0.852
32421,73793,0.848
32468,16255,1.0
32472,29486,1.0
32480,24589,0.8440000000000001
32480,49164,0.8440000000000001
32480,76414,0.8320000000000001
32480,80738,0.972
32606,8581,0.9840000000000001
32698,3140,0.9840000000000001
32912,63720,1.0
32981,9280,1.0
33548,31817,0.812
33904,60962,0.9159999999999999
34213,2524,1.0
34351,72880,0.94
34517,8454,0.8079999999999999
34887,57981,0.9840000000000001
35009,83383,1.0
35010,28252,0.812
35010,82430,0.812
35010,83383,1.0
35070,28128,1.0
35250,7777,1.0
35261,7777,1.0
35416,41498,1.0
35422,59707,0.82
35977,73626,0.82
36066,68632,0.9640000000000001
36108,7762,0.804
36290,73626,0.8320000000000001
36351,14005,0.82
36351,52706,0.828
36460,47855,1.0
36484,3631,0.856
36555,79226,1.0
36666,28128,1.0
36680,24282,1.0
36680,53328,0.94
36680,61424,1.0
36688,3631,0.856
36752,47855,1.0
36917,18128,1.0
37078,54654,0.98
37461,56587,0.804
37493,62438,1.0
37767,54654,1.0
37799,72880,0.94
38009,68651,0.828
38108,57981,1.0
38303,48698,1.0
38374,27177,1.0
38710,35136,0.9880000000000001
38727,62438,1.0
38871,84891,1.0
38884,47838,1.0
28879,44064,0.88
28905,44064,0.892
28978,93582,0.924
29080,23332,1.0
29080,44990,0.86
29081,23332,1.0
29081,44990,0.86
29101,93582,0.9440000000000001
29133,24606,0.84
29133,49230,1.0
29922,10024,0.88
30038,83127,1.0
30633,64553,0.9359999999999999
31271,84026,1.0
31348,39243,0.816
31408,83127,1.0
31409,37464,0.8759999999999999
31428,93285,1.0
31484,84026,1.0
31559,37464,0.8759999999999999
31780,13147,0.836
31780,23305,0.836
31780,80855,1.0
31941,23686,0.8360000000000001
31971,23686,0.8360000000000001
31982,6734,1.0
32031,59210,0.94
32684,87771,0.8320000000000001
32685,87771,0.812
32881,24606,0.84
32881,49230,1.0
32980,22929,0.972
33120,16941,0.868
33608,23332,0.9079999999999999
33608,44990,0.884
33609,23332,0.9079999999999999
33609,44990,0.884
33829,40624,0.956
34025,3804,1.0
34025,72581,0.836
34151,66527,1.0
34201,40624,0.9159999999999999
34588,32867,0.9359999999999999
34714,26792,1.0
34766,66527,1.0
35053,7773,1.0
35053,23686,0.82
35055,7773,1.0
35055,23686,0.82
35201,79105,1.0
35211,22988,1.0
35783,29730,1.0
36166,22988,1.0
36195,51367,0.884
36303,41891,1.0
36406,71355,0.8480000000000001
36528,39369,0.8079999999999999
36654,29730,1.0
36759,92522,0.956
36937,27132,0.992
37059,59958,0.8320000000000001
37060,59958,0.816
37114,44984,1.0
37168,51367,0.884
37294,71355,0.852
37548,57218,0.816
37577,93807,0.96
37731,41891,1.0
37870,34679,0.8280000000000001
37909,74867,0.8240000000000001
38128,92176,0.9480000000000001
38222,19364,0.9440000000000001
38397,63015,0.8759999999999999
38520,91818,0.9480000000000001
38580,91818,0.8240000000000001
38733,92176,0.8959999999999999
38815,52627,0.8320000000000001
28403,9862,0.852
28481,54958,0.956
28997,50765,0.8079999999999999
29047,2921,1.0
29118,33930,1.0
29118,44426,0.8480000000000001
29119,33930,1.0
29119,44426,0.8480000000000001
29354,92844,0.8080000000000002
29465,16330,1.0
29535,35633,0.8759999999999999
29697,74116,0.9159999999999999
29912,92756,1.0
29913,54156,0.9440000000000001
29929,2921,1.0
29943,39536,0.9680000000000001
30053,25461,0.804
30072,45144,1.0
30108,92756,1.0
30253,54508,1.0
30264,54508,0.884
30326,54156,0.9440000000000001
30489,25110,0.8320000000000001
30508,25110,0.8320000000000001
30707,20744,1.0
30730,85536,0.868
30732,39536,0.9159999999999999
31275,6814,1.0
31324,44426,1.0
31667,1717,1.0
31746,71478,1.0
32035,45144,1.0
32605,78432,0.92
32854,51491,1.0
32974,55717,0.8240000000000001
33173,61719,0.812
33280,44426,1.0
33670,78851,0.9440000000000001
33671,78851,1.0
33812,80771,1.0
33971,59533,0.884
34082,90365,0.8160000000000001
34219,81860,0.836
34272,55717,0.8240000000000001
34338,67652,0.812
34338,74116,0.8959999999999999
34339,67652,0.812
34339,74116,0.8959999999999999
34435,74360,1.0
34594,92541,0.852
34742,4941,0.9280000000000002
34763,57852,0.8080000000000002
34797,42677,0.872
34924,58633,0.956
35012,42677,0.872
35034,57852,0.8080000000000002
35128,4704,0.88
35194,72985,0.932
35379,4941,0.9280000000000002
35643,4407,1.0
35676,43965,0.868
35676,48345,0.828
36193,38957,0.9480000000000001
36194,38957,0.88
36248,52161,0.8160000000000001
36342,30723,1.0
36425,46483,0.8240000000000001
36599,30723,1.0
37520,39729,0.8240000000000001
37804,65804,1.0
38547,31374,0.912
38558,59049,0.9440000000000001
38622,93274,1.0
28586,94188,0.9520000000000001
28598,94188,0.82
28638,49936,1.0
28812,43511,0.8440000000000001
28862,6727,0.804
28862,77381,0.956
29002,55718,0.9
29352,63124,0.956
29352,94214,0.84
29370,24454,1.0
29427,34910,0.8759999999999999
29427,85902,0.8440000000000001
29427,91616,0.812
29648,25879,1.0
29716,3179,0.836
29716,33184,0.84
29736,4001,0.804
29736,7099,1.0
29736,14155,0.84
29736,33124,0.82
29736,38115,0.8759999999999999
29736,79506,0.82
29776,31745,0.956
29897,73420,1.0
30020,51843,1.0
30039,17582,0.976
30325,3179,0.836
30325,33184,0.84
30650,24454,1.0
30662,34910,0.8759999999999999
30662,85902,0.8440000000000001
30662,91616,0.812
30930,16891,0.828
30930,53732,0.812
30946,36353,0.9159999999999999
31002,25879,1.0
31038,74067,0.9640000000000001
31139,16891,0.8240000000000001
31139,61241,0.82
31153,36353,0.9159999999999999
31368,51843,1.0
31546,18364,0.9280000000000002
31687,53732,0.9520000000000001
31731,4001,0.932
31731,7099,0.8280000000000001
31731,14155,0.8360000000000001
31731,33124,0.82
31731,38115,0.8759999999999999
31731,79506,0.82
31785,79153,0.94
32478,25091,0.848
32521,9393,1.0
32880,81697,0.904
32895,81697,0.868
33124,2864,0.8959999999999999
33124,91576,0.8079999999999999
33250,1857,0.804
33250,57014,0.96
33252,1857,0.804
33252,57014,0.96
33498,61936,1.0
33578,61936,1.0
33721,1857,1.0
33721,57014,0.8240000000000001
33906,9393,1.0
34068,38544,0.92
34101,38544,0.96
34162,77370,0.812
34163,77370,0.812
34176,16489,0.8759999999999999
34267,58803,0.828
34269,58803,0.828
34296,13751,0.912
34296,58803,1.0
34860,10480,0.904
35151,26226,0.932
35275,79781,0.8759999999999999
35439,20456,1.0
35999,75584,1.0
36114,12480,1.0
36203,79184,0.848
36207,79184,0.8759999999999999
36238,17992,1.0
36451,17992,1.0
36621,20456,1.0
36741,34910,0.8959999999999999
36741,85902,1.0
36741,91616,0.828
37013,14155,0.8360000000000001
37013,17128,1.0
37013,79506,0.828
37137,22920,0.884
37205,17128,0.9880000000000001
37205,79506,0.8160000000000001
37311,22920,0.884
37423,48762,0.916
37445,35901,1.0
37788,35901,1.0
37921,91576,0.924
38179,44179,1.0
38276,88538,0.932
38367,18869,1.0
38584,28925,0.8240000000000001
38584,48213,0.8640000000000001
38584,49401,0.8440000000000001
38584,49797,0.8640000000000001
38750,57826,1.0
38821,67669,0.9840000000000001
38823,84347,1.0
28491,18418,1.0
28518,18418,1.0
28682,82150,1.0
28955,76838,1.0
28958,76838,0.9159999999999999
30162,21768,1.0
30667,21768,1.0
30998,70128,0.91
31234,90097,0.924
31472,72554,0.8440000000000001
31498,56156,1.0
31798,90097,0.924
32000,56156,1.0
32331,70734,0.88
32454,70128,0.91
32785,34512,0.853
32857,80495,0.888
33411,82015,0.904
33413,82015,0.976
33478,70734,1.0
33488,27683,1.0
33705,82482,0.82
33737,82482,0.82
33790,85859,0.8320000000000001
34136,21089,0.84
34458,75951,1.0
34591,21089,0.84
35225,93775,0.98
35260,73170,0.9359999999999999
35688,32104,1.0
36041,73170,1.0
36243,18418,1.0
36403,93775,0.98
36506,18418,1.0
37366,57063,1.0
37629,46003,1.0
28642,22425,0.812
28642,23681,0.8320000000000001
28642,30168,0.8240000000000001
28642,38245,0.848
28642,66843,0.8640000000000001
28642,88519,0.812
28649,30500,0.9480000000000001
29111,25690,0.956
29265,75661,0.884
29355,8127,0.9520000000000001
29424,26491,0.9840000000000001
29570,87735,1.0
29763,40722,1.0
29782,90668,0.8240000000000001
29868,40595,0.84
29868,57269,0.8240000000000001
29983,23681,0.8080000000000002
29983,38245,0.848
29983,66843,0.84
30011,26491,0.9840000000000001
30093,23681,0.8280000000000001
30093,30168,0.976
30093,38245,0.8320000000000001
30093,66843,0.8079999999999999
30093,76620,0.812
30098,49010,1.0
30212,23681,0.8280000000000001
30212,30168,0.976
30212,38245,0.8320000000000001
30212,66843,0.8079999999999999
30212,76620,0.812
30250,33286,0.812
30282,49010,1.0
30284,41687,0.812
30284,79589,0.8080000000000002
30426,82758,0.8240000000000001
30449,73324,0.8320000000000001
30720,41687,0.812
30720,79589,0.8080000000000002
30745,14186,1.0
30757,49010,0.852
30796,56916,0.856
30904,49010,0.852
31094,90668,0.8240000000000001
31240,14186,1.0
31367,1167,0.9480000000000001
31386,82758,0.8240000000000001
31975,51067,0.94
31986,79589,1.0
31988,79589,1.0
32018,51067,0.94
32305,77134,1.0
32413,52815,1.0
32430,14132,0.956
32577,1344,0.9520000000000001
32616,94033,0.912
32628,73324,1.0
32987,84195,1.0
32989,84195,1.0
33374,34800,1.0
33454,55760,0.9159999999999999
33659,37149,0.82
34529,50951,0.848
34656,51661,0.9
34812,1344,0.94
34856,57,1.0
35494,34274,1.0
35539,41909,0.884
36046,34800,1.0
36280,622,1.0
36282,51661,0.9
36601,34800,1.0
36640,27126,1.0
37383,34274,1.0
37768,76620,0.804
38145,50951,0.848
38282,56029,0.972
38383,80024,1.0
38528,75431,0.868
38663,5763,1.0
38768,24087,0.9640000000000001
38768,56508,0.816
28401,57485,1.0
28709,57641,0.82
28994,57485,1.0
29058,7313,0.912
29058,34518,0.828
