left,right,confidence_score
44383,66539,0.8079999999999999
44672,65170,1.0
44672,70438,0.872
45005,18183,0.8080000000000002
45183,62121,1.0
45200,58188,1.0
45456,70263,0.94
45512,65170,1.0
45512,70438,0.872
45540,62121,1.0
45551,56546,0.856
45554,88034,0.836
45634,31955,0.804
45637,37652,1.0
45956,50644,1.0
46047,86870,0.94
46371,59519,0.92
46486,32003,1.0
46518,70606,0.94
46536,23641,0.91
46639,29574,0.804
46721,63925,0.8959999999999999
46880,19314,0.8240000000000001
46911,65170,0.8959999999999999
46911,70438,0.872
46926,5806,0.94
47213,33200,0.8320000000000001
47334,67019,1.0
47456,86870,0.94
47494,65788,0.94
47553,72705,0.812
47713,41127,0.8440000000000001
47765,78507,1.0
47821,10339,0.816
47821,18881,0.828
48013,10339,0.816
48013,18881,0.828
48179,14080,0.9
48467,65452,0.94
48678,70606,0.94
48919,65170,0.872
48919,70438,1.0
49223,51280,0.94
49276,33200,0.84
49379,57029,0.86
49702,78507,1.0
49912,63925,0.82
50269,80171,0.852
50417,3381,0.912
50870,1510,0.94
51294,45371,0.92
51413,20195,1.0
51494,88215,0.94
51497,4818,0.8080000000000002
51590,80919,0.804
52364,29574,0.836
52737,66539,0.8079999999999999
52787,20195,1.0
52797,14650,0.812
53030,67815,0.94
53059,46334,0.86
54126,62950,1.0
54229,5196,0.935
54404,16238,0.836
54404,77933,0.872
54405,16238,0.836
54405,77933,0.872
39013,9274,0.9640000000000001
39014,9274,0.9640000000000001
39087,23499,0.804
39087,45086,1.0
39088,23499,0.804
39088,45086,1.0
39135,8004,0.8240000000000001
39204,7746,0.904
39205,7746,0.94
39404,50435,1.0
39471,1276,0.8680000000000001
39472,1276,0.8680000000000001
39525,80346,0.92
39602,14008,1.0
39830,14008,1.0
40441,9962,1.0
42396,67508,0.9680000000000001
42399,67508,0.9480000000000001
42561,67237,0.816
42976,58106,0.9440000000000001
43486,7568,0.804
43784,86302,0.92
44044,45351,0.9280000000000002
44635,40888,1.0
44700,57955,0.8759999999999999
44702,57955,0.8759999999999999
44726,62345,1.0
44755,24181,0.812
44755,48370,0.868
45032,56734,0.8240000000000001
45300,82623,0.884
46166,45351,0.9280000000000002
47412,82623,0.884
47746,80173,0.956
49114,53813,0.938
49507,16204,0.816
49644,49310,0.812
49644,67237,0.8320000000000001
49813,34477,1.0
49822,34477,1.0
49968,16690,0.828
49968,21681,0.8320000000000001
49968,56607,0.98
49968,62414,0.88
49968,82623,0.804
49968,90433,0.804
50340,44507,1.0
51199,1276,0.872
51200,16204,0.816
51555,53506,0.932
51649,16690,0.828
51649,21681,0.8320000000000001
51649,56607,0.98
51649,62414,0.88
51649,82623,0.804
51649,90433,0.804
51849,53813,0.938
52389,30953,0.8440000000000001
52664,71698,0.96
52948,71698,0.96
53040,1276,0.8680000000000001
53056,1276,0.8680000000000001
53167,13559,0.812
53480,46622,0.8400000000000002
54145,23181,1.0
54189,1276,0.872
54300,23181,1.0
54362,35386,1.0
54417,35386,1.0
38964,1692,1.0
39033,41918,0.8079999999999999
39195,56153,1.0
39500,49844,0.868
39541,36323,0.82
39824,26154,1.0
39825,26154,1.0
39921,83504,0.86
40061,19392,0.868
40091,79962,1.0
40210,53836,1.0
40290,23469,0.836
40429,72761,0.9359999999999999
40461,72761,0.9359999999999999
40516,28143,0.8079999999999999
40516,55995,0.888
40516,59807,0.812
40659,33467,0.92
40804,55505,0.8320000000000001
40997,28143,0.8079999999999999
40997,55995,0.888
40997,59807,0.812
41173,4432,0.9440000000000001
41710,17177,1.0
41824,19392,0.868
41907,33467,0.92
41920,20159,1.0
41987,53836,1.0
42046,89532,0.9520000000000001
42438,14864,0.852
42455,16884,0.9440000000000001
42491,11157,0.912
42491,45205,1.0
42750,16884,0.9440000000000001
43015,4432,0.852
